Tanggal,Demand,Is_Peak_Season,Is_Event,Waktu_Produksi,Biaya_Lembur,Lead_Time,Ongkir_Bahan_Baku,Max_Lembur_Bulan,Max_TK_Tambahan,Kategori_Musim,Prod_Pouch,Prod_Sajadah,Prod_Sarung Bantal,Prod_Selimut,Prod_Taplak Meja,Prod_Totebag
2024-09-01,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-02,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-03,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-04,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-05,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-06,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-07,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-08,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-09,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-10,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-11,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-12,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-13,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-14,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-15,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-16,0,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-17,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-18,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-19,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-20,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-21,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-22,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-23,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-24,0,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-25,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-26,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-27,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-28,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-29,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-09-30,0,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-01,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-02,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-03,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-04,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-05,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-06,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-07,9,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-08,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-09,9,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-10,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-11,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-12,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-13,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-14,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-15,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-16,0,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-17,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-18,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-19,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-20,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-21,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-22,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-23,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-24,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-25,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-26,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-27,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-28,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-29,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-30,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-10-31,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-01,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-02,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-03,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-04,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-05,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-06,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-07,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-08,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-09,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-10,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-11,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-12,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-13,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-14,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-15,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-16,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-17,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-18,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-19,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-20,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-21,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-22,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-23,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-24,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-25,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-26,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-27,10,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-28,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-29,9,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-11-30,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-01,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-02,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-03,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-04,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-05,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-06,2,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-07,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-08,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-09,3,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-10,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-11,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-12,5,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-13,8,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-14,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-15,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-16,4,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-17,6,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-18,1,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-19,7,0,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-20,11,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-21,22,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-22,11,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-23,24,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-24,1,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-25,31,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-26,33,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-27,2,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-28,16,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-29,9,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-30,25,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2024-12-31,21,1,0,16,55000,30,8000,10,0,Natal,False,False,False,False,True,False
2022-01-01,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-02,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-03,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-04,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-05,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-06,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-07,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-08,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-09,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-10,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-11,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-12,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-13,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-14,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-15,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-16,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-17,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-18,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-19,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-20,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-21,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-22,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-23,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-24,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-25,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-26,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-27,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-28,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-29,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-30,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-01-31,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-01,9,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-02,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-03,0,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-04,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-05,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-06,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-07,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-08,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-09,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-10,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-11,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-12,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-13,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-14,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-15,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-16,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-17,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-18,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-19,9,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-20,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-21,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-22,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-23,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-24,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-25,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-26,10,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-27,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-02-28,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-01,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-02,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-03,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-04,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-05,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-06,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-07,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-08,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-09,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-10,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-11,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-12,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-13,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-14,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-15,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-16,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-17,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-18,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-19,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-20,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-21,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-22,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-23,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-24,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-25,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-26,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-27,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-28,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-29,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-30,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-03-31,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-01,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-02,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-03,22,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-04,31,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-05,10,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-06,21,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-07,27,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-08,27,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-09,43,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-10,14,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-11,20,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-12,19,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-13,23,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-14,39,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-15,20,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-16,28,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-17,6,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-18,30,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-19,12,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-20,28,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-21,14,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-22,9,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-23,26,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-24,25,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-25,25,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-26,22,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-27,15,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-28,28,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-29,13,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-04-30,25,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-01,14,1,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-02,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-03,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-04,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-05,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-06,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-07,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-08,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-09,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-10,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-11,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-12,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-13,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-14,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-15,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-16,0,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-17,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-18,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-19,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-20,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-21,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-22,1,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-23,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-24,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-25,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-26,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-27,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-28,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-29,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-30,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-05-31,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-01,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-02,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-03,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-04,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-05,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-06,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-07,0,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-08,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-09,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-10,11,0,1,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-11,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-12,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-13,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-14,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-15,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-16,6,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-17,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-18,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-19,0,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-20,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-21,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-22,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-23,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-24,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-25,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-26,4,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-27,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-28,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-29,3,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-06-30,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-07-01,7,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-07-02,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-07-03,8,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-07-04,2,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
2022-07-05,5,0,0,24,50000,2,20000,20,0,Ramadhan,False,False,False,False,False,True
